long,lat,group,order,region,subregion,median_violations,median_population,median_facilities,median_visits,epa_region,violations_per_facilities,violations_per_person
-81.15373992919922,32.160118103027344,47,11641,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.15946960449219,32.18303680419922,47,11642,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.14228820800781,32.22887420654297,47,11643,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.13082122802734,32.297630310058594,47,11644,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.125091552734375,32.32054901123047,47,11645,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.13655853271484,32.343467712402344,47,11646,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.15946960449219,32.377845764160156,47,11647,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.1823959350586,32.423683166503906,47,11648,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.19384765625,32.46379089355469,47,11649,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.19957733154297,32.480979919433594,47,11650,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.29125213623047,32.55546188354492,47,11651,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.33708953857422,32.57265090942383,47,11652,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.3600082397461,32.5783805847168,47,11653,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.3943862915039,32.60702896118164,47,11654,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.41157531738281,32.63567352294922,47,11655,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.40584564208984,32.652862548828125,47,11656,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.40584564208984,32.67578125,47,11657,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.42303466796875,32.704429626464844,47,11658,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.42303466796875,32.72161865234375,47,11659,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.41157531738281,32.738807678222656,47,11660,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.41730499267578,32.77891540527344,47,11661,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.42303466796875,32.841941833496094,47,11662,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.4516830444336,32.85340118408203,47,11663,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.45741271972656,32.887779235839844,47,11664,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.47460174560547,32.91642761230469,47,11665,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.49752044677734,32.933616638183594,47,11666,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.486053466796875,32.996639251708984,47,11667,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.50897979736328,33.01955795288086,47,11668,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.55481719970703,33.04247283935547,47,11669,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.6292953491211,33.08831024169922,47,11670,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.68087005615234,33.105499267578125,47,11671,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.7381591796875,33.12841796875,47,11672,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.761077880859375,33.157066345214844,47,11673,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.77253723144531,33.17425537109375,47,11674,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.761077880859375,33.202903747558594,47,11675,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.78399658203125,33.2200927734375,47,11676,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.81263732910156,33.21436309814453,47,11677,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.8470230102539,33.23155212402344,47,11678,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.85274505615234,33.248741149902344,47,11679,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.8470230102539,33.27165985107422,47,11680,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.86994171142578,33.31749725341797,47,11681,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.9329605102539,33.340415954589844,47,11682,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.94441986083984,33.36333465576172,47,11683,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.938690185546875,33.386253356933594,47,11684,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.94441986083984,33.403438568115234,47,11685,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.9329605102539,33.432090759277344,47,11686,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.92723846435547,33.449275970458984,47,11687,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.92723846435547,33.46073532104492,47,11688,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.984527587890625,33.49510955810547,47,11689,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.00172424316406,33.518028259277344,47,11690,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.04182434082031,33.54668045043945,47,11691,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.09339904785156,33.58678436279297,47,11692,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.1163101196289,33.5925178527832,47,11693,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.15641784667969,33.598243713378906,47,11694,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.1736068725586,33.61543655395508,47,11695,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.20225524902344,33.649810791015625,47,11696,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.21943664550781,33.689918518066406,47,11697,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.24809265136719,33.73002624511719,47,11698,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.26527404785156,33.75294494628906,47,11699,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.28820037841797,33.77586364746094,47,11700,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.30538177490234,33.78731918334961,47,11701,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.36841583251953,33.83315658569336,47,11702,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.41425323486328,33.8618049621582,47,11703,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.46581268310547,33.87899398803711,47,11704,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.48873138427734,33.89045333862305,47,11705,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.50592803955078,33.91337203979492,47,11706,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.5517578125,33.94774627685547,47,11707,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.56321716308594,33.95920944213867,47,11708,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.59186553955078,34.02223587036133,47,11709,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.60332489013672,34.050880432128906,47,11710,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.620513916015625,34.062339782714844,47,11711,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.63770294189453,34.07952880859375,47,11712,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.666351318359375,34.11963653564453,47,11713,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.68927001953125,34.13682556152344,47,11714,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.72364807128906,34.16547393798828,47,11715,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.735107421875,34.188392639160156,47,11716,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.74083709716797,34.21131134033203,47,11717,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.7522964477539,34.257144927978516,47,11718,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.78667449951172,34.302982330322266,47,11719,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.82105255126953,34.348819732666016,47,11720,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.8382339477539,34.37173843383789,47,11721,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.85542297363281,34.43476486206055,47,11722,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.87261962890625,34.463409423828125,47,11723,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.90126037597656,34.47487258911133,47,11724,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.95856475830078,34.4806022644043,47,11725,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.00439453125,34.486328125,47,11726,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.06169128417969,34.4977912902832,47,11727,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.10752868652344,34.52643585205078,47,11728,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.15909576416016,34.58373260498047,47,11729,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.18201446533203,34.600921630859375,47,11730,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.2049331665039,34.61238098144531,47,11731,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.24504089355469,34.61811065673828,47,11732,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.27368927001953,34.61811065673828,47,11733,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.31379699707031,34.66394805908203,47,11734,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.3481674194336,34.6754035949707,47,11735,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.36536407470703,34.70405578613281,47,11736,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.36536407470703,34.72697448730469,47,11737,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.35389709472656,34.74415969848633,47,11738,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.32525634765625,34.78999710083008,47,11739,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.30805969238281,34.81291580200195,47,11740,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.18201446533203,34.916046142578125,47,11741,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.14190673828125,34.93896484375,47,11742,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.13044738769531,34.961883544921875,47,11743,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.10752868652344,34.99053192138672,47,11744,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-89.7194595336914,36.004669189453125,49,11913,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.7080078125,36.0333137512207,49,11914,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.6850814819336,36.06196594238281,49,11915,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.65070343017578,36.06196594238281,49,11916,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.6277847290039,36.09634017944336,49,11917,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.60486602783203,36.14217758178711,49,11918,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.59913635253906,36.17082214355469,49,11919,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.61060333251953,36.18801498413086,49,11920,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.67362213134766,36.21665954589844,49,11921,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.6850814819336,36.233848571777344,49,11922,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.66217041015625,36.26249694824219,49,11923,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.61060333251953,36.25676727294922,49,11924,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.57049560546875,36.24531173706055,49,11925,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.55329895019531,36.26249694824219,49,11926,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.55329895019531,36.279685974121094,49,11927,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.61060333251953,36.325523376464844,49,11928,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.60486602783203,36.34271240234375,49,11929,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.587677001953125,36.34844207763672,49,11930,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.56476593017578,36.365631103515625,49,11931,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.53611755371094,36.359901428222656,49,11932,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.51892852783203,36.371360778808594,49,11933,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.50746154785156,36.3885498046875,49,11934,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.54756927490234,36.44011306762695,49,11935,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.5418472290039,36.4859504699707,49,11936,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.51319122314453,36.50313949584961,49,11937,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.51319122314453,36.520328521728516,49,11938,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.53611755371094,36.53752136230469,49,11939,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.55902862548828,36.54897689819336,49,11940,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.54756927490234,36.5776252746582,49,11941,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.51892852783203,36.58335494995117,49,11942,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.47882080078125,36.566165924072266,49,11943,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.46735382080078,36.53752136230469,49,11944,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.47882080078125,36.47449493408203,49,11945,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.4501724243164,36.457305908203125,49,11946,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.4329833984375,36.47449493408203,49,11947,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.40433502197266,36.50313949584961,49,11948,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.39860534667969,36.497413635253906,49,11949,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.40433502197266,36.50313949584961,49,11950,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-89.33557891845703,36.50313949584961,49,11951,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.84856414794922,36.50313949584961,49,11952,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.8141860961914,36.50886917114258,49,11953,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.52198028564453,36.50313949584961,49,11954,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.48187255859375,36.50886917114258,49,11955,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.06360626220703,36.50313949584961,49,11956,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.04642486572266,36.50886917114258,49,11957,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.04069519042969,36.56044006347656,49,11958,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.04069519042969,36.59481430053711,49,11959,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.052154541015625,36.63492202758789,49,11960,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-88.06360626220703,36.67502975463867,49,11961,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.94329071044922,36.66929626464844,49,11962,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.85162353515625,36.663570404052734,49,11963,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.83442687988281,36.657840728759766,49,11964,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.83442687988281,36.64065170288086,49,11965,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.67973327636719,36.64065170288086,49,11966,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.645355224609375,36.63492202758789,49,11967,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.324493408203125,36.64065170288086,49,11968,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.11823272705078,36.64065170288086,49,11969,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-87.06666564941406,36.64065170288086,49,11970,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.76300048828125,36.64065170288086,49,11971,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.67132568359375,36.6521110534668,49,11972,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.59683990478516,36.6521110534668,49,11973,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.56246185302734,36.63492202758789,49,11974,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.53382110595703,36.63492202758789,49,11975,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.49943542480469,36.6521110534668,49,11976,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.45360565185547,36.657840728759766,49,11977,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.38484191894531,36.6521110534668,49,11978,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-86.1900405883789,36.64065170288086,49,11979,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-85.966583251953125,36.63492202758789,49,11980,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-85.75459289550781,36.62345886230469,49,11981,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-85.450927734375,36.62345886230469,49,11982,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-85.29622650146484,36.62919235229492,49,11983,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-85.2847671508789,36.62919235229492,49,11984,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-84.96391296386719,36.62345886230469,49,11985,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-84.78629302978516,36.612003326416016,49,11986,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-84.72327423095703,36.612003326416016,49,11987,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-84.21333312988281,36.58335494995117,49,11988,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-84.024261474609375,36.58335494995117,49,11989,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-83.75496673583984,36.58335494995117,49,11990,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-83.68048858642578,36.58335494995117,49,11991,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-83.66329193115234,36.59481430053711,49,11992,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-83.64611053466797,36.60054397583008,49,11993,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-83.63465118408203,36.60054397583008,49,11994,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-83.4742202758789,36.59481430053711,49,11995,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-82.9872055053711,36.59481430053711,49,11996,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-82.8382339477539,36.58335494995117,49,11997,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
-82.59759521484375,36.59481430053711,49,11998,Tennessee,NA,8,330,8,18,4,1,0.024242424242424242
